Name,TaxID,Lineage,Count,Proportion_All(%),Proportion_Classified(%)
Acetivibrio thermocellus,1515,cellular organisms;Bacillota;Clostridia;Acetivibrionales;Acetivibrionaceae;Acetivibrio,112,0.00680929,0.061578
Croceibacter atlanticus,313588,cellular organisms;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Croceibacter,2,0.000121595,0.00109961
Croceibacterium atlanticum,1267766,cellular organisms;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae;Croceibacterium,13,0.000790364,0.00714745
Croceicoccus naphthovorans,1348774,cellular organisms;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae;Croceicoccus,62,0.00376943,0.0340878
Crocosphaera subtropica,2546360,cellular organisms;Cyanobacteriota;Cyanophyceae;Chroococcales;Aphanothecaceae;Crocosphaera,2,0.000121595,0.00109961
Cupriavidus malaysiensis,367825,cellular organisms;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Cupriavidus,121,0.00735647,0.0665263
Cyclobacterium amurskyense,320787,cellular organisms;Bacteroidota;Cytophagia;Cytophagales;Cyclobacteriaceae;Cyclobacterium,99,0.00601893,0.0544306
Cyclobacterium marinum,104,cellular organisms;Bacteroidota;Cytophagia;Cytophagales;Cyclobacteriaceae;Cyclobacterium,6,0.000364784,0.00329882
Cycloclasticus sp. P1,385025,cellular organisms;Pseudomonadota;Gammaproteobacteria;Thiotrichales;Piscirickettsiaceae;Cycloclasticus,734,0.0446252,0.403556
Cycloclasticus zancles,1329899,cellular organisms;Pseudomonadota;Gammaproteobacteria;Thiotrichales;Piscirickettsiaceae;Cycloclasticus,809,0.049185,0.444791
Deferribacter desulfuricans,197162,cellular organisms;Deferribacterota;Deferribacteres;Deferribacterales;Deferribacteraceae;Deferribacter,1,6.07973e-05,0.000549804
Denitrovibrio acetiphilus,118000,cellular organisms;Deferribacterota;Deferribacteres;Deferribacterales;Geovibrionaceae;Denitrovibrio,3,0.000182392,0.00164941
Desulfobacula toluolica,28223,cellular organisms;Thermodesulfobacteriota;Desulfobacteria;Desulfobacterales;Desulfobacteraceae;Desulfobacula,94,0.00571494,0.0516816
Desulfocapsa sulfexigens,65555,cellular organisms;Thermodesulfobacteriota;Desulfobulbia;Desulfobulbales;Desulfocapsaceae;Desulfocapsa,4,0.000243189,0.00219922
Desulfococcus multivorans,897,cellular organisms;Thermodesulfobacteriota;Desulfobacteria;Desulfobacterales;Desulfococcaceae;Desulfococcus,1180,0.0717408,0.648769
Desulfocurvibacter africanus,873,cellular organisms;Thermodesulfobacteriota;Desulfovibrionia;Desulfovibrionales;Desulfovibrionaceae;Desulfocurvibacter,301,0.0183,0.165491
Desulforamulus reducens,59610,cellular organisms;Bacillota;Clostridia;Eubacteriales;Peptococcaceae;Desulforamulus,7,0.000425581,0.00384863
Desulforapulum autotrophicum,2296,cellular organisms;Thermodesulfobacteriota;Desulfobacteria;Desulfobacterales;Desulfobacteraceae;Desulforapulum,8,0.000486378,0.00439843
Desulfotalea psychrophila,84980,cellular organisms;Thermodesulfobacteriota;Desulfobulbia;Desulfobulbales;Desulfocapsaceae;Desulfotalea,4,0.000243189,0.00219922
Desulfurobacterium thermolithotrophum,64160,cellular organisms;Aquificota;Aquificia;Desulfurobacteriales;Desulfurobacteriaceae;Desulfurobacterium,187,0.0113691,0.102813
Dinoroseobacter shibae,215813,cellular organisms;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Dinoroseobacter,26,0.00158073,0.0142949
Dokdonia donghaensis,326320,cellular organisms;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Dokdonia,33,0.00200631,0.0181435
Dokdonia sp. 4H-3-7-5,983548,cellular organisms;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Dokdonia,4,0.000243189,0.00219922
Dokdonia sp. MED134,313590,cellular organisms;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Dokdonia,9,0.000547175,0.00494824
Dokdonia sp. PRO95,1239415,cellular organisms;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Dokdonia,4,0.000243189,0.00219922
Draconibacterium orientale,1168034,cellular organisms;Bacteroidota;Bacteroidia;Marinilabiliales;Prolixibacteraceae;Draconibacterium,1,6.07973e-05,0.000549804
Echinicola vietnamensis,390884,cellular organisms;Bacteroidota;Cytophagia;Cytophagales;Cyclobacteriaceae;Echinicola,88,0.00535016,0.0483828
Edwardsiella anguillarum,1821960,cellular organisms;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Hafniaceae;Edwardsiella,35,0.0021279,0.0192431
Edwardsiella piscicida,1263550,cellular organisms;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Hafniaceae;Edwardsiella,103,0.00626212,0.0566298
Erythrobacter litoralis,39960,cellular organisms;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae;Erythrobacter,1796,0.109192,0.987448
Ferrimonas balearica,44012,cellular organisms;Pseudomonadota;Gammaproteobacteria;Alteromonadales;Ferrimonadaceae;Ferrimonas,17,0.00103355,0.00934667
Ferroglobus placidus,54261,cellular organisms;Methanobacteriota;Archaeoglobi;Archaeoglobales;Archaeoglobaceae;Ferroglobus,3,0.000182392,0.00164941
Fervidobacterium pennivorans,93466,cellular organisms;Thermotogota;Thermotogae;Thermotogales;Fervidobacteriaceae;Fervidobacterium,1,6.07973e-05,0.000549804
Flagellimonas lutaonensis,516051,cellular organisms;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Flagellimonas,1,6.07973e-05,0.000549804
Flagellimonas ruestringensis,111501,cellular organisms;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Flagellimonas,2,0.000121595,0.00109961
Flammeovirga sp. MY04,1191459,cellular organisms;Bacteroidota;Cytophagia;Cytophagales;Flammeovirgaceae;Flammeovirga,972,0.0590949,0.534409
Flavobacteriaceae bacterium MAR_2010_188,1250295,cellular organisms;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;,1,6.07973e-05,0.000549804
Flavobacterium crassostreae,1763534,cellular organisms;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Flavobacterium,7,0.000425581,0.00384863
Flavobacterium psychrophilum,96345,cellular organisms;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Flavobacterium,223,0.0135578,0.122606
Flexistipes sinusarabici,2352,cellular organisms;Deferribacterota;Deferribacteres;Deferribacterales;Flexistipitaceae;Flexistipes,1,6.07973e-05,0.000549804
Formosa agariphila,320324,cellular organisms;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Formosa,123,0.00747806,0.0676259
Formosa haliotis,1555194,cellular organisms;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Formosa,128,0.00778205,0.0703749
Formosa sp. Hel1_33_131,1336794,cellular organisms;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Formosa,6,0.000364784,0.00329882
Formosa sp. Hel3_A1_48,1336795,cellular organisms;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Formosa,2,0.000121595,0.00109961
Francisella orientalis,299583,cellular organisms;Pseudomonadota;Gammaproteobacteria;Thiotrichales;Francisellaceae;Francisella,179,0.0108827,0.0984149
Francisella uliginis,573570,cellular organisms;Pseudomonadota;Gammaproteobacteria;Thiotrichales;Francisellaceae;Francisella,1,6.07973e-05,0.000549804
Geobacillus kaustophilus,1462,cellular organisms;Bacillota;Bacilli;Bacillales;Anoxybacillaceae;Geobacillus,69,0.00419501,0.0379365
Geoglobus acetivorans,565033,cellular organisms;Methanobacteriota;Archaeoglobi;Archaeoglobales;Archaeoglobaceae;Geoglobus,1,6.07973e-05,0.000549804
Geoglobus ahangari,113653,cellular organisms;Methanobacteriota;Archaeoglobi;Archaeoglobales;Archaeoglobaceae;Geoglobus,3,0.000182392,0.00164941
Gillisia sp. Hel1_33_143,1336796,cellular organisms;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Gillisia,4,0.000243189,0.00219922
Glaciecola sp. 4H-3-7+YE-5,983545,cellular organisms;Pseudomonadota;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Glaciecola,24,0.00145913,0.0131953
Gloeomargarita lithophora,1188228,cellular organisms;Cyanobacteriota;Cyanophyceae;Gloeomargaritales;Gloeomargaritaceae;Gloeomargarita,467,0.0283923,0.256758
Gramella sp. MAR_2010_102,1250231,cellular organisms;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Christiangramia,187,0.0113691,0.102813
Gramella sp. MAR_2010_147,1250205,cellular organisms;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Christiangramia,12,0.000729567,0.00659765
Hahella chejuensis,158327,cellular organisms;Pseudomonadota;Gammaproteobacteria;Oceanospirillales;Hahellaceae;Hahella,195,0.0118555,0.107212
Haliangium ochraceum,80816,cellular organisms;Myxococcota;;Haliangiales;Kofleriaceae;Haliangium,2,0.000121595,0.00109961
Haloarcula hispanica,51589,cellular organisms;Methanobacteriota;Halobacteria;Halobacteriales;Haloarculaceae;Haloarcula,3,0.000182392,0.00164941
Haloarcula sp. CBA1115,1592728,cellular organisms;Methanobacteriota;Halobacteria;Halobacteriales;Haloarculaceae;Haloarcula,1,6.07973e-05,0.000549804
Halobacteriovorax marinus,97084,cellular organisms;Bdellovibrionota;Bacteriovoracia;Bacteriovoracales;Halobacteriovoraceae;Halobacteriovorax,157,0.00954517,0.0863192
Halodesulfurarchaeum formicicum,1873524,cellular organisms;Methanobacteriota;Halobacteria;Halobacteriales;Halobacteriaceae;Halodesulfurarchaeum,2,0.000121595,0.00109961
Haloferax gibbonsii,35746,cellular organisms;Methanobacteriota;Halobacteria;Halobacteriales;Haloferacaceae;Haloferax,5,0.000303986,0.00274902
Haloferax mediterranei,2252,cellular organisms;Methanobacteriota;Halobacteria;Halobacteriales;Haloferacaceae;Haloferax,136,0.00826843,0.0747733
Halolamina sediminis,1480675,cellular organisms;Methanobacteriota;Halobacteria;Halobacteriales;Haloferacaceae;Halolamina,34,0.00206711,0.0186933
Halomonas aestuarii,1897729,cellular organisms;Pseudomonadota;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Halomonas,54,0.00328305,0.0296894
Halomonas elongata,2746,cellular organisms;Pseudomonadota;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Halomonas,18,0.00109435,0.00989647
Halomonas sp. A3H3,1346287,cellular organisms;Pseudomonadota;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Halomonas,1339,0.0814075,0.736188
Halomonas sp. R57-5,1610576,cellular organisms;Pseudomonadota;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Halomonas,127,0.00772125,0.0698251
Halopseudomonas litoralis,797277,cellular organisms;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Halopseudomonas,7,0.000425581,0.00384863
Haloquadratum walsbyi,293091,cellular organisms;Methanobacteriota;Halobacteria;Halobacteriales;Haloferacaceae;Haloquadratum,67,0.00407342,0.0368369
Halorhabdus tiamatea,430914,cellular organisms;Methanobacteriota;Halobacteria;Halobacteriales;Haloarculaceae;Halorhabdus,331,0.0201239,0.181985
Helicobacter cetorum,138563,cellular organisms;Campylobacterota;Epsilonproteobacteria;Campylobacterales;Helicobacteraceae;Helicobacter,5,0.000303986,0.00274902
Helicobacter enhydrae,222136,cellular organisms;Campylobacterota;Epsilonproteobacteria;Campylobacterales;Helicobacteraceae;Helicobacter,1,6.07973e-05,0.000549804
Hippea maritima,84405,cellular organisms;Campylobacterota;Desulfurellia;Desulfurellales;Hippeaceae;Hippea,115,0.00699168,0.0632275
Hirschia baltica,2724,cellular organisms;Pseudomonadota;Alphaproteobacteria;Hyphomonadales;Hyphomonadaceae;Hirschia,66,0.00401262,0.0362871
Hoeflea sp. IMCC20628,1620421,cellular organisms;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Hoeflea,63,0.00383023,0.0346377
Hydrogenophaga crassostreae,1763535,cellular organisms;Pseudomonadota;Betaproteobacteria;Burkholderiales;Comamonadaceae;Hydrogenophaga,544,0.0330737,0.299093
Hydrogenovibrio crunogenus,39765,cellular organisms;Pseudomonadota;Gammaproteobacteria;Thiotrichales;Piscirickettsiaceae;Hydrogenovibrio,41,0.00249269,0.022542
Hyperthermus butylicus,54248,cellular organisms;Thermoproteota;Thermoprotei;Desulfurococcales;Pyrodictiaceae;Hyperthermus,4582,0.278573,2.5192
