Name,TaxID,Lineage,Count,Proportion_All(%),Proportion_Classified(%)
Acetivibrio thermocellus,1515,cellular organisms;Bacillota;Clostridia;Acetivibrionales;Acetivibrionaceae;Acetivibrio,82,0.00499515,0.0423928
Arcanobacterium phocae,131112,cellular organisms;Actinomycetota;Actinomycetes;Actinomycetales;Actinomycetaceae;Arcanobacterium,3,0.00018275,0.00155096
Archaeoglobus fulgidus,2234,cellular organisms;Methanobacteriota;Archaeoglobi;Archaeoglobales;Archaeoglobaceae;Archaeoglobus,589,0.0358798,0.304504
Archaeoglobus profundus,84156,cellular organisms;Methanobacteriota;Archaeoglobi;Archaeoglobales;Archaeoglobaceae;Archaeoglobus,49,0.00298491,0.0253323
Archaeoglobus veneficus,58290,cellular organisms;Methanobacteriota;Archaeoglobi;Archaeoglobales;Archaeoglobaceae;Archaeoglobus,2,0.000121833,0.00103397
Arthrobacter sp. PAMC 25486,1494608,cellular organisms;Actinomycetota;Actinomycetes;Micrococcales;Micrococcaceae;Arthrobacter,8,0.000487332,0.00413588
Aurantiacibacter atlanticus,1648404,cellular organisms;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae;Aurantiacibacter,45,0.00274124,0.0232644
Aurantiacibacter gangjinensis,502682,cellular organisms;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae;Aurantiacibacter,10,0.000609165,0.00516986
Bacillus infantis,324767,cellular organisms;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus,495,0.0301537,0.255908
Bacillus safensis,561879,cellular organisms;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus,416,0.0253413,0.215066
Bacillus sp. Pc3,1446792,cellular organisms;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus,356,0.0216863,0.184047
Bacillus velezensis,492670,cellular organisms;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus,260,0.0158383,0.134416
Bacillus weihaiensis,1547283,cellular organisms;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus,9,0.000548249,0.00465287
Bdellovibrio bacteriovorus,959,cellular organisms;Bdellovibrionota;Bdellovibrionia;Bdellovibrionales;Pseudobdellovibrionaceae;Bdellovibrio,107,0.00651807,0.0553175
Belliella baltica,232259,cellular organisms;Bacteroidota;Cytophagia;Cytophagales;Cyclobacteriaceae;Belliella,3,0.00018275,0.00155096
Bernardetia litoralis,999,cellular organisms;Bacteroidota;Cytophagia;Cytophagales;Bernardetiaceae;Bernardetia,97,0.0059089,0.0501476
Brucella ceti,120577,cellular organisms;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Brucellaceae;Brucella,605,0.0368545,0.312776
Brucella pinnipedialis,120576,cellular organisms;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Brucellaceae;Brucella,272,0.0165693,0.14062
Brucella sp. 141012304,1885919,cellular organisms;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Brucellaceae;Brucella,222,0.0135235,0.114771
Brumicola nitratireducens,300231,cellular organisms;Pseudomonadota;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Brumicola,327,0.0199197,0.169054
Caldithrix abyssi,187145,cellular organisms;Calditrichota;Calditrichia;Calditrichales;Calditrichaceae;Caldithrix,403,0.0245494,0.208345
Campylobacter lari,201,cellular organisms;Campylobacterota;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Campylobacter,13,0.000791915,0.00672081
Campylobacter peloridis,488546,cellular organisms;Campylobacterota;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Campylobacter,79,0.0048124,0.0408419
Candidatus Aquiluna sp. UB-MaderosW2red,1855377,cellular organisms;Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Aquiluna,29,0.00176658,0.0149926
Candidatus Atelocyanobacterium thalassae,713887,cellular organisms;Cyanobacteriota;Cyanophyceae;Chroococcales;Aphanothecaceae;Candidatus Atelocyanobacterium,72,0.00438599,0.037223
Candidatus Cenarchaeum symbiosum,46770,cellular organisms;Nitrososphaerota;;Candidatus Cenarchaeales;Candidatus Cenarchaeaceae;Candidatus Cenarchaeum,37,0.00225391,0.0191285
Candidatus Endolissoclinum faulkneri,1263979,cellular organisms;Pseudomonadota;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Candidatus Endolissoclinum,1121,0.0682874,0.579541
Candidatus Filomicrobium marinum,1608628,cellular organisms;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Hyphomicrobiaceae;Filomicrobium,1,6.09165e-05,0.000516986
Candidatus Francisella endociliophora,653937,cellular organisms;Pseudomonadota;Gammaproteobacteria;Thiotrichales;Francisellaceae;Francisella,155,0.00944206,0.0801328
Candidatus Izimoplasma sp. HR1,1541959,cellular organisms;Mycoplasmatota;Mollicutes;Candidatus Izemoplasmatales;Candidatus Izemoplasmataceae;Candidatus Izemoplasma,548,0.0333822,0.283308
Candidatus Nitrosopumilus koreensis,1510466,cellular organisms;Nitrososphaerota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae;Nitrosopumilus,6,0.000365499,0.00310191
Candidatus Nitrosopumilus sediminis,1229909,cellular organisms;Nitrososphaerota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae;Nitrosopumilus,369,0.0224782,0.190768
Candidatus Pelagibacter communis,198252,cellular organisms;Pseudomonadota;Alphaproteobacteria;Candidatus Pelagibacterales;Candidatus Pelagibacteraceae;Candidatus Pelagibacter,94,0.00572615,0.0485966
Candidatus Pelagibacter sp. IMCC9063,1002672,cellular organisms;Pseudomonadota;Alphaproteobacteria;Candidatus Pelagibacterales;Candidatus Pelagibacteraceae;Candidatus Pelagibacter,7,0.000426416,0.0036189
Candidatus Pseudothioglobus singularis,1427364,cellular organisms;Pseudomonadota;Gammaproteobacteria;;Candidatus Pseudothioglobaceae;Candidatus Pseudothioglobus,92,0.00560432,0.0475627
Candidatus Puniceispirillum marinum,767892,cellular organisms;Pseudomonadota;Alphaproteobacteria;Candidatus Puniceispirillales;Candidatus Puniceispirillaceae;Candidatus Puniceispirillum,3,0.00018275,0.00155096
Candidatus Ruthturnera calyptogenae,386487,cellular organisms;Pseudomonadota;Gammaproteobacteria;;Candidatus Pseudothioglobaceae;Candidatus Ruthturnera,1,6.09165e-05,0.000516986
Candidatus Thioglobus autotrophicus,1705394,cellular organisms;Pseudomonadota;Gammaproteobacteria;;Candidatus Pseudothioglobaceae;Candidatus Thioglobus,55,0.00335041,0.0284342
Candidatus Vesicomyidisocius calyptogenae,412965,cellular organisms;Pseudomonadota;Gammaproteobacteria;;Candidatus Pseudothioglobaceae;Candidatus Vesicomyidisocius,1,6.09165e-05,0.000516986
Carnobacterium sp. 17-4,208596,cellular organisms;Bacillota;Bacilli;Lactobacillales;Carnobacteriaceae;Carnobacterium,143,0.00871106,0.0739289
Celeribacter indicus,1208324,cellular organisms;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Celeribacter,521,0.0317375,0.269349
Celeribacter marinus,1397108,cellular organisms;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Celeribacter,93,0.00566524,0.0480797
Cellulophaga algicola,59600,cellular organisms;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Cellulophaga,34,0.00207116,0.0175775
Cellulophaga baltica,76594,cellular organisms;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Cellulophaga,215,0.0130971,0.111152
Cellulophaga lytica,979,cellular organisms;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Cellulophaga,175,0.0106604,0.0904725
Cereibacter sphaeroides,1063,cellular organisms;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Cereibacter,145,0.00883289,0.0749629
Chlorobium phaeobacteroides,1096,cellular organisms;Chlorobiota;Chlorobiia;Chlorobiales;Chlorobiaceae;Chlorobium,6,0.000365499,0.00310191
Chlorobium phaeovibrioides,1094,cellular organisms;Chlorobiota;Chlorobiia;Chlorobiales;Chlorobiaceae;Chlorobium,32,0.00194933,0.0165435
Chloroherpeton thalassium,100716,cellular organisms;Chlorobiota;Chlorobiia;Chlorobiales;Chloroherpetonaceae;Chloroherpeton,849,0.0517181,0.438921
Christiangramia forsetii,411153,cellular organisms;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Christiangramia,3,0.00018275,0.00155096
Christiangramia salexigens,1913577,cellular organisms;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Christiangramia,6,0.000365499,0.00310191
Chromohalobacter israelensis,141390,cellular organisms;Pseudomonadota;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Chromohalobacter,19,0.00115741,0.00982273
Citromicrobium sp. JL477,1634516,cellular organisms;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Citromicrobium,63,0.00383774,0.0325701
Clostridium botulinum,1491,cellular organisms;Bacillota;Clostridia;Eubacteriales;Clostridiaceae;Clostridium,393,0.0239402,0.203175
Colwellia psychrerythraea,28229,cellular organisms;Pseudomonadota;Gammaproteobacteria;Alteromonadales;Colwelliaceae;Colwellia,741,0.0451391,0.383086
Colwellia sp. MT41,58049,cellular organisms;Pseudomonadota;Gammaproteobacteria;Alteromonadales;Colwelliaceae;Colwellia,180,0.010965,0.0930574
Colwellia sp. PAMC 20917,1816218,cellular organisms;Pseudomonadota;Gammaproteobacteria;Alteromonadales;Colwelliaceae;Colwellia,16,0.000974664,0.00827177
Coraliomargarita akajimensis,395922,cellular organisms;Verrucomicrobiota;Opitutia;Puniceicoccales;Coraliomargaritaceae;Coraliomargarita,1,6.09165e-05,0.000516986
Corallococcus macrosporus,35,cellular organisms;Myxococcota;Myxococcia;Myxococcales;Myxococcaceae;Corallococcus,9,0.000548249,0.00465287
Corynebacterium marinum,349751,cellular organisms;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium,6,0.000365499,0.00310191
Corynebacterium maris,575200,cellular organisms;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium,11,0.000670082,0.00568684
Corynebacterium phocae,161895,cellular organisms;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium,734,0.0447127,0.379467
Corynebacterium sphenisci,191493,cellular organisms;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium,39,0.00237574,0.0201624
Corynebacterium stationis,1705,cellular organisms;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium,9,0.000548249,0.00465287
Croceibacter atlanticus,313588,cellular organisms;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Croceibacter,3,0.00018275,0.00155096
Croceibacterium atlanticum,1267766,cellular organisms;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae;Croceibacterium,9,0.000548249,0.00465287
Croceicoccus naphthovorans,1348774,cellular organisms;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae;Croceicoccus,13,0.000791915,0.00672081
Crocosphaera subtropica,2546360,cellular organisms;Cyanobacteriota;Cyanophyceae;Chroococcales;Aphanothecaceae;Crocosphaera,94,0.00572615,0.0485966
Cupriavidus malaysiensis,367825,cellular organisms;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Cupriavidus,124,0.00755365,0.0641062
Cyclobacterium amurskyense,320787,cellular organisms;Bacteroidota;Cytophagia;Cytophagales;Cyclobacteriaceae;Cyclobacterium,448,0.0272906,0.23161
Cyclobacterium marinum,104,cellular organisms;Bacteroidota;Cytophagia;Cytophagales;Cyclobacteriaceae;Cyclobacterium,125,0.00761456,0.0646232
Cycloclasticus sp. P1,385025,cellular organisms;Pseudomonadota;Gammaproteobacteria;Thiotrichales;Piscirickettsiaceae;Cycloclasticus,1886,0.114889,0.975035
Cycloclasticus zancles,1329899,cellular organisms;Pseudomonadota;Gammaproteobacteria;Thiotrichales;Piscirickettsiaceae;Cycloclasticus,1728,0.105264,0.893351
Denitrovibrio acetiphilus,118000,cellular organisms;Deferribacterota;Deferribacteres;Deferribacterales;Geovibrionaceae;Denitrovibrio,51,0.00310674,0.0263663
Desulfobacula toluolica,28223,cellular organisms;Thermodesulfobacteriota;Desulfobacteria;Desulfobacterales;Desulfobacteraceae;Desulfobacula,2252,0.137184,1.16425
Desulfocapsa sulfexigens,65555,cellular organisms;Thermodesulfobacteriota;Desulfobulbia;Desulfobulbales;Desulfocapsaceae;Desulfocapsa,638,0.0388647,0.329837
Desulfococcus multivorans,897,cellular organisms;Thermodesulfobacteriota;Desulfobacteria;Desulfobacterales;Desulfococcaceae;Desulfococcus,1194,0.0727343,0.617281
Desulfocurvibacter africanus,873,cellular organisms;Thermodesulfobacteriota;Desulfovibrionia;Desulfovibrionales;Desulfovibrionaceae;Desulfocurvibacter,298,0.0181531,0.154062
Desulforamulus reducens,59610,cellular organisms;Bacillota;Clostridia;Eubacteriales;Peptococcaceae;Desulforamulus,205,0.0124879,0.105982
Desulforapulum autotrophicum,2296,cellular organisms;Thermodesulfobacteriota;Desulfobacteria;Desulfobacterales;Desulfobacteraceae;Desulforapulum,1220,0.0743181,0.630722
Desulfotalea psychrophila,84980,cellular organisms;Thermodesulfobacteriota;Desulfobulbia;Desulfobulbales;Desulfocapsaceae;Desulfotalea,1022,0.0622567,0.528359
Dinoroseobacter shibae,215813,cellular organisms;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Dinoroseobacter,82,0.00499515,0.0423928
Dokdonia donghaensis,326320,cellular organisms;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Dokdonia,99,0.00603073,0.0511816
Dokdonia sp. 4H-3-7-5,983548,cellular organisms;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Dokdonia,219,0.0133407,0.11322
Dokdonia sp. MED134,313590,cellular organisms;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Dokdonia,46,0.00280216,0.0237813
Dokdonia sp. PRO95,1239415,cellular organisms;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Dokdonia,32,0.00194933,0.0165435
Draconibacterium orientale,1168034,cellular organisms;Bacteroidota;Bacteroidia;Marinilabiliales;Prolixibacteraceae;Draconibacterium,86,0.00523882,0.0444608
Echinicola vietnamensis,390884,cellular organisms;Bacteroidota;Cytophagia;Cytophagales;Cyclobacteriaceae;Echinicola,196,0.0119396,0.101329
Edwardsiella anguillarum,1821960,cellular organisms;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Hafniaceae;Edwardsiella,26,0.00158383,0.0134416
Edwardsiella piscicida,1263550,cellular organisms;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Hafniaceae;Edwardsiella,53,0.00322858,0.0274002
Erythrobacter litoralis,39960,cellular organisms;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae;Erythrobacter,2077,0.126524,1.07378
Ferrimonas balearica,44012,cellular organisms;Pseudomonadota;Gammaproteobacteria;Alteromonadales;Ferrimonadaceae;Ferrimonas,5138,0.312989,2.65627
Ferroglobus placidus,54261,cellular organisms;Methanobacteriota;Archaeoglobi;Archaeoglobales;Archaeoglobaceae;Ferroglobus,2,0.000121833,0.00103397
Fibrella aestuarina,651143,cellular organisms;Bacteroidota;Cytophagia;Cytophagales;Spirosomataceae;Fibrella,1,6.09165e-05,0.000516986
Flagellimonas lutaonensis,516051,cellular organisms;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Flagellimonas,53,0.00322858,0.0274002
Flagellimonas ruestringensis,111501,cellular organisms;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Flagellimonas,3,0.00018275,0.00155096
Flammeovirga sp. MY04,1191459,cellular organisms;Bacteroidota;Cytophagia;Cytophagales;Flammeovirgaceae;Flammeovirga,1653,0.100695,0.854577
Flavobacteriaceae bacterium MAR_2010_188,1250295,cellular organisms;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;,3,0.00018275,0.00155096
Flavobacteriaceae bacterium UJ101,1150389,cellular organisms;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;,101,0.00615257,0.0522155
Flavobacterium crassostreae,1763534,cellular organisms;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Flavobacterium,5,0.000304583,0.00258493
Flavobacterium psychrophilum,96345,cellular organisms;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Flavobacterium,698,0.0425197,0.360856
Flexistipes sinusarabici,2352,cellular organisms;Deferribacterota;Deferribacteres;Deferribacterales;Flexistipitaceae;Flexistipes,311,0.018945,0.160783
Formosa agariphila,320324,cellular organisms;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Formosa,9,0.000548249,0.00465287
Formosa haliotis,1555194,cellular organisms;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Formosa,158,0.00962481,0.0816837
Formosa sp. Hel1_33_131,1336794,cellular organisms;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Formosa,5,0.000304583,0.00258493
Formosa sp. Hel3_A1_48,1336795,cellular organisms;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Formosa,26,0.00158383,0.0134416
Francisella orientalis,299583,cellular organisms;Pseudomonadota;Gammaproteobacteria;Thiotrichales;Francisellaceae;Francisella,205,0.0124879,0.105982
Francisella uliginis,573570,cellular organisms;Pseudomonadota;Gammaproteobacteria;Thiotrichales;Francisellaceae;Francisella,103,0.0062744,0.0532495
Geobacillus kaustophilus,1462,cellular organisms;Bacillota;Bacilli;Bacillales;Anoxybacillaceae;Geobacillus,142,0.00865014,0.0734119
Geoglobus acetivorans,565033,cellular organisms;Methanobacteriota;Archaeoglobi;Archaeoglobales;Archaeoglobaceae;Geoglobus,32,0.00194933,0.0165435
Geoglobus ahangari,113653,cellular organisms;Methanobacteriota;Archaeoglobi;Archaeoglobales;Archaeoglobaceae;Geoglobus,37,0.00225391,0.0191285
Gillisia sp. Hel1_33_143,1336796,cellular organisms;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Gillisia,7,0.000426416,0.0036189
Glaciecola sp. 4H-3-7+YE-5,983545,cellular organisms;Pseudomonadota;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Glaciecola,9,0.000548249,0.00465287
Gloeomargarita lithophora,1188228,cellular organisms;Cyanobacteriota;Cyanophyceae;Gloeomargaritales;Gloeomargaritaceae;Gloeomargarita,374,0.0227828,0.193353
Gramella sp. MAR_2010_102,1250231,cellular organisms;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Christiangramia,66,0.00402049,0.034121
Gramella sp. MAR_2010_147,1250205,cellular organisms;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Christiangramia,3,0.00018275,0.00155096
Hahella chejuensis,158327,cellular organisms;Pseudomonadota;Gammaproteobacteria;Oceanospirillales;Hahellaceae;Hahella,8,0.000487332,0.00413588
Halanaeroarchaeum sulfurireducens,1604004,cellular organisms;Methanobacteriota;Halobacteria;Halobacteriales;Halobacteriaceae;Halanaeroarchaeum,1,6.09165e-05,0.000516986
Haliangium ochraceum,80816,cellular organisms;Myxococcota;;Haliangiales;Kofleriaceae;Haliangium,3594,0.218934,1.85805
Haloarcula hispanica,51589,cellular organisms;Methanobacteriota;Halobacteria;Halobacteriales;Haloarculaceae;Haloarcula,57,0.00347224,0.0294682
Haloarcula sp. CBA1115,1592728,cellular organisms;Methanobacteriota;Halobacteria;Halobacteriales;Haloarculaceae;Haloarcula,37,0.00225391,0.0191285
Halobacteriovorax marinus,97084,cellular organisms;Bdellovibrionota;Bacteriovoracia;Bacteriovoracales;Halobacteriovoraceae;Halobacteriovorax,53,0.00322858,0.0274002
Halodesulfurarchaeum formicicum,1873524,cellular organisms;Methanobacteriota;Halobacteria;Halobacteriales;Halobacteriaceae;Halodesulfurarchaeum,36,0.00219299,0.0186115
Haloferax gibbonsii,35746,cellular organisms;Methanobacteriota;Halobacteria;Halobacteriales;Haloferacaceae;Haloferax,58,0.00353316,0.0299852
Haloferax mediterranei,2252,cellular organisms;Methanobacteriota;Halobacteria;Halobacteriales;Haloferacaceae;Haloferax,314,0.0191278,0.162333
Halogeometricum borinquense,60847,cellular organisms;Methanobacteriota;Halobacteria;Halobacteriales;Haloferacaceae;Halogeometricum,3,0.00018275,0.00155096
Halolamina sediminis,1480675,cellular organisms;Methanobacteriota;Halobacteria;Halobacteriales;Haloferacaceae;Halolamina,41,0.00249758,0.0211964
Halomonas aestuarii,1897729,cellular organisms;Pseudomonadota;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Halomonas,22,0.00134016,0.0113737
Halomonas elongata,2746,cellular organisms;Pseudomonadota;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Halomonas,16,0.000974664,0.00827177
Halomonas sp. A3H3,1346287,cellular organisms;Pseudomonadota;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Halomonas,963,0.0586626,0.497857
Halomonas sp. R57-5,1610576,cellular organisms;Pseudomonadota;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Halomonas,118,0.00718815,0.0610043
Halopseudomonas litoralis,797277,cellular organisms;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Halopseudomonas,13,0.000791915,0.00672081
Haloquadratum walsbyi,293091,cellular organisms;Methanobacteriota;Halobacteria;Halobacteriales;Haloferacaceae;Haloquadratum,352,0.0214426,0.181979
Helicobacter cetorum,138563,cellular organisms;Campylobacterota;Epsilonproteobacteria;Campylobacterales;Helicobacteraceae;Helicobacter,102,0.00621348,0.0527325
Helicobacter enhydrae,222136,cellular organisms;Campylobacterota;Epsilonproteobacteria;Campylobacterales;Helicobacteraceae;Helicobacter,4,0.000243666,0.00206794
Hippea maritima,84405,cellular organisms;Campylobacterota;Desulfurellia;Desulfurellales;Hippeaceae;Hippea,3,0.00018275,0.00155096
Hirschia baltica,2724,cellular organisms;Pseudomonadota;Alphaproteobacteria;Hyphomonadales;Hyphomonadaceae;Hirschia,29,0.00176658,0.0149926
Hoeflea sp. IMCC20628,1620421,cellular organisms;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Hoeflea,207,0.0126097,0.107016
Hydrogenophaga crassostreae,1763535,cellular organisms;Pseudomonadota;Betaproteobacteria;Burkholderiales;Comamonadaceae;Hydrogenophaga,96,0.00584799,0.0496306
Hydrogenovibrio crunogenus,39765,cellular organisms;Pseudomonadota;Gammaproteobacteria;Thiotrichales;Piscirickettsiaceae;Hydrogenovibrio,94,0.00572615,0.0485966
Hyperthermus butylicus,54248,cellular organisms;Thermoproteota;Thermoprotei;Desulfurococcales;Pyrodictiaceae;Hyperthermus,4084,0.248783,2.11137
